FEDFUNDS,Owner-Occupied-Home-Proportion,30-Year-Mortgage-Rate,Consumer-Price-Index,Year,Month,Quarter,Region,Home Size,Average Sales Price,Number of Households (Thousands),Median Income - Current Dollars,Median Income - 2022 Dollars,Mean Income - Current Dollars,Mean Income - 2022 Dollars,Year-Quarter-Month
2.4,64.7,3.765,255.802,2019,July,Q3,United States,Single ,54000.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q3-July
2.4,64.7,3.765,255.802,2019,July,Q3,United States,Total1,82000.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q3-July
2.4,64.7,3.765,255.802,2019,July,Q3,West,Double,121000.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q3-July
2.4,64.7,3.765,255.802,2019,July,Q3,West,Single ,45700.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q3-July
2.4,64.7,3.765,255.802,2019,July,Q3,West,Total1,108400.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q3-July
2.13,64.7,3.616,256.036,2019,August,Q3,Midwest,Double,99800.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,Midwest,Single ,52500.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,Midwest,Total1,75700.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,Northeast,Double,101200.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,Northeast,Single ,45700.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,Northeast,Total1,81900.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,South,Double,106600.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,South,Single ,48700.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,South,Total1,81400.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,United States,Double,107900.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,United States,Single ,49200.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,United States,Total1,84100.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,West,Double,120700.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,West,Single ,48200.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q3-August
2.13,64.7,3.616,256.036,2019,August,Q3,West,Total1,107500.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q3-August
2.04,64.7,3.605,256.43,2019,September,Q3,Midwest,Double,98400.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,Midwest,Single ,55900.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,Midwest,Total1,71900.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,Northeast,Double,103700.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,Northeast,Single ,59600.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,Northeast,Total1,84100.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,South,Double,99300.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,South,Single ,55100.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,South,Total1,80200.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,United States,Double,101800.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,United States,Single ,55600.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,United States,Total1,81500.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,West,Double,113000.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,West,Single ,55300.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q3-September
2.04,64.7,3.605,256.43,2019,September,Q3,West,Total1,99500.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q3-September
1.83,65.0,3.688,257.155,2019,October,Q4,Midwest,Double,100200.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,Midwest,Single ,53800.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,Midwest,Total1,72100.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,Northeast,Double,101600.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,Northeast,Single ,61200.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,Northeast,Total1,80600.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,South,Double,103400.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,South,Single ,52500.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,South,Total1,81600.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,United States,Double,103800.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,United States,Single ,53900.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,United States,Total1,81700.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,West,Double,109100.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,West,Single ,58800.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q4-October
1.83,65.0,3.688,257.155,2019,October,Q4,West,Total1,96600.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q4-October
1.55,65.0,3.695,257.879,2019,November,Q4,Midwest,Double,104000.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,Midwest,Single ,50600.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,Midwest,Total1,73400.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,Northeast,Double,113100.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,Northeast,Single ,49400.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,Northeast,Total1,79200.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,South,Double,104800.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,South,Single ,52500.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,South,Total1,79500.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,United States,Double,107100.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,United States,Single ,52100.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,United States,Total1,81600.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,West,Double,114700.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,West,Single ,54100.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q4-November
1.55,65.0,3.695,257.879,2019,November,Q4,West,Total1,101400.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q4-November
1.55,65.0,3.72,258.63,2019,December,Q4,Midwest,Double,96100.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,Midwest,Single ,54400.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,Midwest,Total1,70200.0,27760.0,68350.0,77860.0,94010.0,107100.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,Northeast,Double,98500.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,Northeast,Single ,54000.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,Northeast,Total1,79500.0,22030.0,76220.0,86820.0,109900.0,125200.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,South,Double,106900.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,South,Single ,54600.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,South,Total1,87900.0,49490.0,61880.0,70490.0,90420.0,103000.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,United States,Double,105700.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,United States,Single ,54400.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,United States,Total1,86400.0,128500.0,68700.0,78250.0,98090.0,111700.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,West,Double,107600.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,West,Single ,52100.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q4-December
1.55,65.0,3.72,258.63,2019,December,Q4,West,Total1,97700.0,29180.0,75770.0,86300.0,106000.0,120800.0,2019-Q4-December
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,Midwest,Double,98200.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,Midwest,Single ,55200.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,Midwest,Total1,70900.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,Northeast,Double,109800.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,Northeast,Single ,54000.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,Northeast,Total1,81500.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,South,Double,105600.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,South,Single ,55300.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,South,Total1,82000.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,United States,Double,107500.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,United States,Single ,55600.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,United States,Total1,83400.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,West,Double,118900.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,West,Single ,59600.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q1-February
1.58,65.3,3.4650000000000003,259.246,2020,February,Q1,West,Total1,103500.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q1-February
0.65,65.3,3.45,258.15,2020,March,Q1,Midwest,Double,108400.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,Midwest,Single ,55300.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,Midwest,Total1,79200.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,Northeast,Double,102400.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,Northeast,Single ,54400.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,Northeast,Total1,79100.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,South,Double,106900.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,South,Single ,53300.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,South,Total1,82000.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,United States,Double,106900.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,United States,Single ,53800.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,United States,Total1,82900.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,West,Double,106700.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,West,Single ,54300.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q1-March
0.65,65.3,3.45,258.15,2020,March,Q1,West,Total1,92600.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q1-March
0.05,68.0,3.306,256.126,2020,April,Q2,Midwest,Double,105000.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,Midwest,Single ,57000.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,Midwest,Total1,79500.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,Northeast,Double,105200.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,Northeast,Single ,53900.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,Northeast,Total1,86100.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,South,Double,106100.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,South,Single ,51600.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,South,Total1,84000.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,United States,Double,108200.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,United States,Single ,53300.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,United States,Total1,86900.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,West,Double,120300.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,West,Single ,64500.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q2-April
0.05,68.0,3.306,256.126,2020,April,Q2,West,Total1,111800.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q2-April
0.05,68.0,3.2325,255.848,2020,May,Q2,Midwest,Double,100900.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,Midwest,Single ,56800.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,Midwest,Total1,73400.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,Northeast,Double,100200.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,Northeast,Single ,56300.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,Northeast,Total1,79100.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,South,Double,108500.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,South,Single ,54100.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,South,Total1,85200.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,United States,Double,109100.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,United States,Single ,55200.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,United States,Total1,85900.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,West,Double,117800.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,West,Single ,60700.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q2-May
0.05,68.0,3.2325,255.848,2020,May,Q2,West,Total1,105100.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q2-May
0.08,68.0,3.1625,257.004,2020,June,Q2,Midwest,Double,115200.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,Midwest,Single ,56100.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,Midwest,Total1,81400.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,Northeast,Double,117000.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,Northeast,Single ,55400.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,Northeast,Total1,91700.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,South,Double,106800.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,South,Single ,51700.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,South,Total1,82700.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,United States,Double,109800.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,United States,Single ,52900.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,United States,Total1,85600.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,West,Double,117000.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,West,Single ,55600.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q2-June
0.08,68.0,3.1625,257.004,2020,June,Q2,West,Total1,102700.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q2-June
0.09,67.3,3.016,258.408,2020,July,Q3,Midwest,Double,97000.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,Midwest,Single ,56900.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,Midwest,Total1,72600.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,Northeast,Double,100300.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,Northeast,Single ,58600.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,Northeast,Total1,78600.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,South,Double,101300.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,South,Single ,59500.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,South,Total1,83700.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,United States,Double,102700.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,United States,Single ,59800.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,United States,Total1,84200.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,West,Double,113200.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,West,Single ,72100.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q3-July
0.09,67.3,3.016,258.408,2020,July,Q3,West,Total1,103700.0,29200.0,75240.0,84820.0,103700.0,116900.0,2020-Q3-July
0.1,67.3,2.935,259.366,2020,August,Q3,Midwest,Double,97600.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q3-August
0.1,67.3,2.935,259.366,2020,August,Q3,Midwest,Single ,59500.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q3-August
0.1,67.3,2.935,259.366,2020,August,Q3,Midwest,Total1,75900.0,27810.0,67380.0,75960.0,95840.0,108000.0,2020-Q3-August
0.1,67.3,2.935,259.366,2020,August,Q3,Northeast,Double,109600.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q3-August
0.1,67.3,2.935,259.366,2020,August,Q3,Northeast,Single ,56700.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q3-August
0.1,67.3,2.935,259.366,2020,August,Q3,Northeast,Total1,87600.0,22470.0,75510.0,85110.0,108600.0,122400.0,2020-Q3-August
0.1,67.3,2.935,259.366,2020,August,Q3,South,Double,109100.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q3-August
0.1,67.3,2.935,259.366,2020,August,Q3,South,Single ,56800.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q3-August
0.1,67.3,2.935,259.366,2020,August,Q3,South,Total1,87900.0,49760.0,61480.0,69310.0,89660.0,101100.0,2020-Q3-August
0.1,67.3,2.935,259.366,2020,August,Q3,United States,Double,109300.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q3-August
0.1,67.3,2.935,259.366,2020,August,Q3,United States,Single ,57700.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q3-August
0.1,67.3,2.935,259.366,2020,August,Q3,United States,Total1,88200.0,129200.0,68010.0,76660.0,97470.0,109900.0,2020-Q3-August
